isc_event_id,time_utc,latitude,longitude,depth_km,author,catalog,contributor,contributor_id,mag_type,magnitude,mag_author,place,event_type,id,source,status,net,nst,dmin,rms,gap,updated_utc,url,type
13484953,2008-03-09 11:10:42.321000+00:00,23.3883,70.4814,15.0,ISC,ISC,ISC,13753499,MS,3.71,ISC,Southern India,earthquake,isc_13484953,isc,,,,,,,,,
10881982,2008-04-07 09:00:54.531000+00:00,23.2575,70.4462,20.0,ISC,ISC,ISC,13964007,mb,3.44,ISC,Southern India,earthquake,isc_10881982,isc,,,,,,,,,
13376825,2008-05-25 04:29:59+00:00,23.665,70.087,10.0,NDI,NDI,NDI,11789696,ML,3.2,NDI,Southern India,earthquake,isc_13376825,isc,,,,,,,,,
13538834,2008-06-11 00:29:45.600000+00:00,23.802,70.109,15.0,NDI,NDI,NDI,12067569,ML,3.1,NDI,Southern India,earthquake,isc_13538834,isc,,,,,,,,,
13538875,2008-06-20 21:19:41+00:00,23.152,70.321,10.0,NDI,NDI,NDI,12067632,ML,3.8,NDI,Southern India,earthquake,isc_13538875,isc,,,,,,,,,
13562859,2008-07-10 09:39:58.300000+00:00,23.41,70.128,10.0,NDI,NDI,NDI,12200104,ML,3.7,NDI,Southern India,earthquake,isc_13562859,isc,,,,,,,,,
13642839,2008-07-19 09:24:05+00:00,23.407,70.088,10.0,NDI,NDI,NDI,12200158,ML,3.0,NDI,Southern India,earthquake,isc_13642839,isc,,,,,,,,,
13827283,2008-08-13 09:14:38.100000+00:00,23.471,70.438,10.0,NDI,NDI,NDI,12360940,ML,2.6,NDI,Southern India,earthquake,isc_13827283,isc,,,,,,,,,
14107098,2008-10-03 19:38:56.200000+00:00,23.418,70.333,10.0,NDI,NDI,NDI,13084843,ML,3.1,NDI,Southern India,earthquake,isc_14107098,isc,,,,,,,,,
14369251,2009-02-11 07:33:27.300000+00:00,23.214,70.38,10.0,NDI,NDI,NDI,13922147,ML,3.4,NDI,Southern India,earthquake,isc_14369251,isc,,,,,,,,,
15957345,2009-02-26 08:11:50.190000+00:00,23.2739,69.1264,0.0,IDC,IDC,IDC,15391619,mb1,3.6,IDC,Southern India,earthquake,isc_15957345,isc,,,,,,,,,
14558571,2009-03-31 01:45:09.900000+00:00,23.061,70.604,46.0,NDI,NDI,NDI,14161394,ML,3.3,NDI,Southern India,earthquake,isc_14558571,isc,,,,,,,,,
12935071,2009-04-12 18:42:09.883000+00:00,23.3096,70.1748,15.0,ISC,ISC,ISC,15776507,mb,3.08,ISC,Southern India,earthquake,isc_12935071,isc,,,,,,,,,
13992191,2009-09-05 06:40:05.710000+00:00,23.4322,70.305,15.0,ISC,ISC,ISC,16421048,MS,3.05,ISC,Southern India,earthquake,isc_13992191,isc,,,,,,,,,
15620335,2009-10-07 06:21:55.200000+00:00,23.321,70.15,10.0,NDI,NDI,NDI,15113111,ML,3.1,NDI,Southern India,earthquake,isc_15620335,isc,,,,,,,,,
13909101,2009-10-28 13:40:10.969000+00:00,23.6989,69.9545,15.0,ISC,ISC,ISC,16767597,MS,3.37,ISC,Southern India,earthquake,isc_13909101,isc,,,,,,,,,
17242912,2010-02-05 15:14:37.700000+00:00,23.64,70.163,10.0,NDI,NDI,NDI,16790557,ML,3.0,NDI,Southern India,earthquake,isc_17242912,isc,,,,,,,,,
16498417,2010-04-06 12:56:41.400000+00:00,23.324,70.387,10.0,NDI,NDI,NDI,15880193,ML,3.4,NDI,Southern India,earthquake,isc_16498417,isc,,,,,,,,,
17180197,2010-08-11 23:55:18.123000+00:00,23.5716,70.3824,15.0,ISC,ISC,ISC,601076255,mb,3.88,ISC,Southern India,earthquake,isc_17180197,isc,,,,,,,,,
17180882,2010-08-23 02:11:20.623000+00:00,23.4091,70.5045,15.0,ISC,ISC,ISC,601077856,mb,3.67,ISC,Southern India,earthquake,isc_17180882,isc,,,,,,,,,
17241860,2010-08-25 18:21:26+00:00,23.612,70.228,10.0,NDI,NDI,NDI,16790986,ML,3.2,NDI,Southern India,earthquake,isc_17241860,isc,,,,,,,,,
17332923,2010-09-19 17:26:21.900000+00:00,23.614,70.464,10.0,NDI,NDI,NDI,16842106,ML,3.0,NDI,Southern India,earthquake,isc_17332923,isc,,,,,,,,,
600127878,2010-12-25 22:14:17.300000+00:00,23.122,70.342,10.0,NDI,NDI,NDI,600095748,ML,2.8,NDI,Southern India,earthquake,isc_600127878,isc,,,,,,,,,
600678423,2011-01-08 15:10:11.100000+00:00,23.295,70.345,10.0,NDI,NDI,NDI,600524698,ML,3.1,NDI,Southern India,earthquake,isc_600678423,isc,,,,,,,,,
17029595,2011-08-13 02:59:12.230000+00:00,23.2851,70.3908,15.0,ISC,ISC,ISC,603200246,MS,3.41,ISC,Southern India,earthquake,isc_17029595,isc,,,,,,,,,
17497604,2011-09-11 14:33:45.714000+00:00,23.1953,70.1833,26.0,ISC,ISC,ISC,603391314,mb,3.63,ISC,Southern India,earthquake,isc_17497604,isc,,,,,,,,,
601002691,2012-04-14 03:22:58.735000+00:00,23.2959,70.5129,10.0,ISC,ISC,ISC,604401042,mb,3.73,ISC,Southern India,earthquake,isc_601002691,isc,,,,,,,,,
601134197,2012-06-19 20:14:03.409000+00:00,23.5448,70.3024,16.6,ISC,ISC,ISC,604646686,MW,5.14,GCMT,Southern India,earthquake,isc_601134197,isc,,,,,,,,,
606594978,2012-11-02 07:37:54.200000+00:00,23.621,70.16,10.0,NDI,NDI,NDI,605425606,ML,2.4,NDI,Southern India,earthquake,isc_606594978,isc,,,,,,,,,
606594979,2012-11-02 09:56:25+00:00,23.695,70.274,10.0,NDI,NDI,NDI,605425607,ML,2.9,NDI,Southern India,earthquake,isc_606594979,isc,,,,,,,,,
602032181,2012-12-08 07:06:08.992000+00:00,22.8999,70.3647,10.0,ISC,ISC,ISC,605627829,MS,3.11,ISC,Southern India,earthquake,isc_602032181,isc,,,,,,,,,
602585882,2013-03-07 15:56:42.171000+00:00,24.4294,68.6912,35.0,ISC,ISC,ISC,606192108,MS,3.73,ISC,India-Pakistan border region,earthquake,isc_602585882,isc,,,,,,,,,
606939544,2013-03-09 06:11:46.335000+00:00,24.1243,68.5393,10.0,ISC,ISC,ISC,606192262,MS,3.38,ISC,India-Pakistan border region,earthquake,isc_606939544,isc,,,,,,,,,
602854417,2013-03-24 23:34:55.759000+00:00,24.3207,68.8489,35.0,ISC,ISC,ISC,606193898,mb,3.89,ISC,India-Pakistan border region,earthquake,isc_602854417,isc,,,,,,,,,
602854418,2013-03-24 23:43:01.661000+00:00,24.3557,68.7354,35.0,ISC,ISC,ISC,606193899,MS,3.29,ISC,India-Pakistan border region,earthquake,isc_602854418,isc,,,,,,,,,
606941567,2013-03-26 07:10:26.020000+00:00,24.0676,68.4839,0.0,IDC,IDC,IDC,605638230,mb1,3.7,IDC,India-Pakistan border region,earthquake,isc_606941567,isc,,,,,,,,,
602854752,2013-03-30 06:33:52.769000+00:00,23.4669,70.4391,15.0,ISC,ISC,ISC,606194494,mb,3.76,ISC,Southern India,earthquake,isc_602854752,isc,,,,,,,,,
603041508,2013-04-25 05:57:39.574000+00:00,23.4169,71.0191,10.0,ISC,ISC,ISC,606348299,MS,3.59,ISC,Southern India,earthquake,isc_603041508,isc,,,,,,,,,
603332616,2013-07-29 13:07:03.048000+00:00,23.3662,70.373,15.0,ISC,ISC,ISC,606836846,mb,3.95,ISC,Southern India,earthquake,isc_603332616,isc,,,,,,,,,
603987076,2013-09-02 19:46:51.521000+00:00,24.2999,69.7226,10.0,ISC,ISC,ISC,607265713,mb,3.81,ISC,India-Pakistan border region,earthquake,isc_603987076,isc,,,,,,,,,
606911971,2014-03-08 19:01:10.245000+00:00,23.6672,70.1883,15.0,ISC,ISC,ISC,608060969,MS,3.82,ISC,Southern India,earthquake,isc_606911971,isc,,,,,,,,,
606920291,2014-07-24 10:37:55.596000+00:00,24.2449,68.5281,10.0,ISC,ISC,ISC,608558378,mb,3.44,ISC,India-Pakistan border region,earthquake,isc_606920291,isc,,,,,,,,,
611083160,2016-05-09 07:46:30.300000+00:00,23.297,70.38,10.0,NDI,NDI,NDI,609135725,ML,3.3,NDI,Southern India,earthquake,isc_611083160,isc,,,,,,,,,
611083165,2016-05-15 06:56:06+00:00,23.503,70.353,10.0,NDI,NDI,NDI,609135772,ML,3.3,NDI,Southern India,earthquake,isc_611083165,isc,,,,,,,,,
611625328,2016-09-25 20:43:59.700000+00:00,23.616,69.909,15.0,NDI,NDI,NDI,609572797,ML,3.7,NDI,Southern India,earthquake,isc_611625328,isc,,,,,,,,,
615008112,2016-11-03 04:06:57.600000+00:00,23.448,70.153,17.1,NDI,NDI,NDI,609612459,ML,3.3,NDI,Southern India,earthquake,isc_615008112,isc,,,,,,,,,
611675438,2016-12-07 05:21:25.800000+00:00,23.399,70.498,15.0,NDI,NDI,NDI,609612616,ML,3.3,NDI,Southern India,earthquake,isc_611675438,isc,,,,,,,,,
616965854,2018-02-25 11:06:25.300000+00:00,22.515,69.429,10.0,NDI,NDI,NDI,612968374,MW,3.1,NDI,Southern India,earthquake,isc_616965854,isc,,,,,,,,,
611840397,2018-03-28 22:33:07.138000+00:00,23.2272,70.3804,15.0,ISC,ISC,ISC,614188807,MW,4.2,NDI,Southern India,earthquake,isc_611840397,isc,,,,,,,,,
617425445,2019-07-08 12:23:20.712000+00:00,24.1561,69.0734,35.0,ISC,ISC,ISC,615542126,mb,3.61,ISC,India-Pakistan border region,earthquake,isc_617425445,isc,,,,,,,,,
618541572,2019-08-19 09:13:27.700000+00:00,23.912,70.68,10.0,NDI,NDI,NDI,614045220,MW,4.0,NDI,Southern India,earthquake,isc_618541572,isc,,,,,,,,,
617435723,2019-11-18 13:31:07.218000+00:00,23.368,70.403,15.0,ISC,ISC,ISC,615776714,MW,4.0,NDI,Southern India,earthquake,isc_617435723,isc,,,,,,,,,
618541935,2020-06-14 14:43:08.602000+00:00,23.2931,70.4382,17.3,ISC,ISC,ISC,616649575,MW,4.8,NDI,Southern India,earthquake,isc_618541935,isc,,,,,,,,,
618542956,2020-06-15 07:27:37.374000+00:00,23.2424,70.4177,20.0,ISC,ISC,ISC,616649739,MW,4.0,NDI,Southern India,earthquake,isc_618542956,isc,,,,,,,,,
621802829,2020-06-15 10:26:02+00:00,23.519,70.306,10.0,NDI,NDI,NDI,616196874,MW,3.0,NDI,Southern India,earthquake,isc_621802829,isc,,,,,,,,,
621802834,2020-06-18 12:32:28.200000+00:00,23.454,70.269,10.0,NDI,NDI,NDI,616196899,MW,3.1,NDI,Southern India,earthquake,isc_621802834,isc,,,,,,,,,
624378838,2020-07-05 11:41:05.600000+00:00,22.952,70.387,18.9,NDI,NDI,NDI,618652197,MW,3.4,NDI,Southern India,earthquake,isc_624378838,isc,,,,,,,,,
618682030,2020-07-16 02:10:27.995000+00:00,22.134,70.9894,10.0,ISC,ISC,ISC,618669723,MW,3.9,NDI,Southern India,earthquake,isc_618682030,isc,,,,,,,,,
624378864,2020-07-23 01:17:55.600000+00:00,23.402,70.279,7.5,NDI,NDI,NDI,618652397,MW,3.2,NDI,Southern India,earthquake,isc_624378864,isc,,,,,,,,,
624488678,2020-08-23 16:37:46.500000+00:00,23.518,70.419,11.1,NDI,NDI,NDI,618722212,MW,3.1,NDI,Southern India,earthquake,isc_624488678,isc,,,,,,,,,
622311316,2020-09-02 08:39:47.900000+00:00,23.528,70.182,30.0,NDI,NDI,NDI,616503627,MW,4.0,NDI,Southern India,earthquake,isc_622311316,isc,,,,,,,,,
626229619,2021-06-18 10:15:44.200000+00:00,23.061,70.199,10.0,NDI,NDI,NDI,619914554,MW,3.8,NDI,Southern India,earthquake,isc_626229619,isc,,,,,,,,,
626232889,2021-07-18 07:13:40.800000+00:00,23.271,70.406,10.0,NDI,NDI,NDI,619988031,ML,3.7,NDI,Southern India,earthquake,isc_626232889,isc,,,,,,,,,
626338812,2021-08-04 13:44:44.300000+00:00,22.894,69.768,10.0,NDI,NDI,NDI,620065351,ML,3.4,NDI,Southern India,earthquake,isc_626338812,isc,,,,,,,,,
621039195,2021-08-19 13:43:25.245000+00:00,22.1472,70.1953,10.0,ISC,ISC,ISC,620477862,mb,3.43,ISC,Southern India,earthquake,isc_621039195,isc,,,,,,,,,
621262047,2021-11-04 09:45:39.806000+00:00,24.1698,68.3757,10.0,ISC,ISC,ISC,630835130,MW,5.06,GCMT,India-Pakistan border region,earthquake,isc_621262047,isc,,,,,,,,,
636551029,2022-06-07 13:25:42.600000+00:00,23.415,70.085,5.0,NDI,NDI,NDI,631362501,ML,2.6,NDI,Southern India,earthquake,isc_636551029,isc,,,,,,,,,
636551286,2022-06-13 21:31:54.300000+00:00,23.431,70.048,5.0,NDI,NDI,NDI,631362538,ML,2.8,NDI,Southern India,earthquake,isc_636551286,isc,,,,,,,,,
636583717,2022-07-21 05:55:41.500000+00:00,22.978,69.574,10.0,NDI,NDI,NDI,631362727,ML,2.6,NDI,Southern India,earthquake,isc_636583717,isc,,,,,,,,,
636583758,2022-07-22 00:26:56.800000+00:00,22.904,69.381,9.2,NDI,NDI,NDI,631362733,ML,2.6,NDI,Southern India,earthquake,isc_636583758,isc,,,,,,,,,
636585595,2022-09-01 05:10:24.900000+00:00,22.395,71.027,10.0,NDI,NDI,NDI,631362863,ML,2.7,NDI,Southern India,earthquake,isc_636585595,isc,,,,,,,,,
636585804,2022-10-02 08:08:53.100000+00:00,22.994,70.121,5.0,NDI,NDI,NDI,631363018,ML,2.6,NDI,Southern India,earthquake,isc_636585804,isc,,,,,,,,,
642180692,2022-12-28 13:15:05.200000+00:00,23.416,70.215,13.1,NDI,NDI,NDI,637202864,MW,3.3,NDI,Southern India,earthquake,isc_642180692,isc,,,,,,,,,
625638366,2023-01-24 17:26:01.390000+00:00,24.1768,68.0133,0.0,IDC,IDC,IDC,619582576,MS,3.6,IDC,India-Pakistan border region,earthquake,isc_625638366,isc,,,,,,,,,
636890000,2023-01-30 01:08:25.900000+00:00,23.5,70.566,10.0,NDI,NDI,NDI,631552488,ML,3.5,NDI,Southern India,earthquake,isc_636890000,isc,,,,,,,,,
626219889,2023-05-16 19:39:42.090000+00:00,24.2824,69.7205,10.0,ISC,ISC,ISC,637887611,MW,3.3,NDI,India-Pakistan border region,earthquake,isc_626219889,isc,,,,,,,,,
