latitude,longitude,pga_475_overall,pga_2475_overall,pga_475_bg
22.400000000000006,68.0,0.061945726376176555,0.12283934713835372,0.004882755876364854
22.400000000000006,68.1,0.07207256144066847,0.14342606970935876,0.00550659243386197
22.400000000000006,68.19999999999999,0.07741013268735984,0.15313863436566158,0.006102504777389548
22.400000000000006,68.29999999999998,0.080229197196389,0.15751491719504646,0.006598659004415326
22.400000000000006,68.39999999999998,0.08221105608273098,0.16045529210513176,0.006995759973361669
22.400000000000006,68.49999999999997,0.08353462252691264,0.16209434964331768,0.007320327938053344
22.400000000000006,68.59999999999997,0.08445924377145422,0.1629503109171189,0.007601890544559456
22.400000000000006,68.69999999999996,0.0854756595144914,0.1642107345522357,0.007847898203882486
22.400000000000006,68.79999999999995,0.08623681683288144,0.16496749523916648,0.008065921645596528
22.400000000000006,68.89999999999995,0.08675922784462956,0.16526935397915396,0.008259531925860177
22.400000000000006,68.99999999999994,0.08741844620826418,0.16606309981762885,0.008428949338567032
22.400000000000006,69.09999999999994,0.08785348338661107,0.16642461975619788,0.008575646551533983
22.400000000000006,69.19999999999993,0.08808199149875126,0.16637901181496986,0.008701670985568457
22.400000000000006,69.29999999999993,0.08848204235056137,0.1668710283146168,0.00881013205826258
22.400000000000006,69.39999999999992,0.08871086104555381,0.16700334134856767,0.008904283440759154
22.400000000000006,69.49999999999991,0.0887854741893099,0.16679854237922953,0.008985928424085434
22.400000000000006,69.59999999999991,0.08907007507601478,0.1671849369948863,0.009055141050395354
22.400000000000006,69.6999999999999,0.08921543678610606,0.16725784867921092,0.009112979734761543
22.400000000000006,69.7999999999999,0.08922467946031432,0.16702157553162347,0.00915860984769166
22.400000000000006,69.89999999999989,0.08943845456235376,0.16738228348219847,0.009189367155543148
22.400000000000006,69.99999999999989,0.08949944782721125,0.16742297252332178,0.009203776663558668
22.400000000000006,70.09999999999988,0.08939367686683922,0.16713187993626819,0.009198899355327845
22.400000000000006,70.19999999999987,0.08944967863672328,0.16739968975133074,0.00917056774432886
22.400000000000006,70.29999999999987,0.08930378729460803,0.16729967738122598,0.009116490743006307
22.400000000000006,70.39999999999986,0.08893563505999331,0.16680731215365105,0.009033597035304142
22.400000000000006,70.49999999999986,0.0886745909717332,0.16680969947201058,0.008918228287248805
22.400000000000006,70.59999999999985,0.0881550934701477,0.16636773176918815,0.008769142673706272
22.400000000000006,70.69999999999985,0.08735932881822041,0.16544660914574488,0.008584697593504517
22.400000000000006,70.79999999999984,0.08663611909272502,0.16494448788781477,0.00835976854864276
22.400000000000006,70.89999999999984,0.08559771283827868,0.16386982071698397,0.008094040829705192
22.400000000000006,70.99999999999983,0.08417930288616135,0.1620692933875202,0.007783508302502223
22.400000000000006,71.09999999999982,0.08261968995803289,0.16023420837076197,0.007409761995209871
22.400000000000006,71.19999999999982,0.08018482359442268,0.15664993992559276,0.006953162300339803
22.400000000000006,71.29999999999981,0.07600848374291931,0.14949931981259645,0.006384602639726681
22.400000000000006,71.3999999999998,0.06876331129353389,0.135653565410868,0.005735805228373574
22.400000000000006,71.4999999999998,0.05685619434783748,0.11045344948699327,0.005090607328681124
22.500000000000007,68.0,0.0632309826338947,0.12440830149225805,0.00519604337855843
22.500000000000007,68.1,0.07337426483854446,0.14492149411563723,0.005864842937073599
22.500000000000007,68.19999999999999,0.07887831596412584,0.15480098057091504,0.00650074188809971
22.500000000000007,68.29999999999998,0.08193969650789507,0.15949924326638057,0.007036742388816482
22.500000000000007,68.39999999999998,0.0842282452087514,0.16284116566321033,0.007475843684419136
